,title,price,score,sold,store
1246,"13-дюймовый планшет T1, 2K IPS, Intel 12-го поколения, i7-1260P 16 Гб ОЗУ, 512 ГБ/ТБ/смартфон, SSD, ноутбуки, компьютер Win11, 12000 мАч, 65 Вт, зарядный ноутбук","80 498,94",,2,one GX Official Store
1247,"Планшет Lenovo Tab P11 Pro Xiaoxin Pad Pro, Восьмиядерный процессор Snapdragon 730, 6 ГБ, экран 11,5 дюйма 2,5 K OLED, 8500 мАч","20 345,42","4,8",193,Shenzhen Pophong Store
1248,"Планшет Xiaomi Mi Pad 5 Pro с глобальной прошивкой, 128 Гб/256 ГБ, процессор Snapdragon 870, экран 11 дюймов 2,5 K, планшеты 5 Pro, аккумулятор 8600 мАч, зарядка 67 Вт","38 287,79","4,7",89,Hong Kong Goldway
1249,"Глобальная прошивка Xiaomi Mi Pad 5, планшет на Android, экран 11 дюймов, 120 Гц, 4 динамика, Google Play, Qualcomm 860 Dolby Vision, аккумулятор 8720 мАч","22 698,04","4,7",39,TookFun Online Store
1250,"Новый планшет 2022 года, CHUWI HiPad Max, 10,36-дюймовый полноэкранный дисплей, Snapdragon 680, восьмиядерный процессор, 8 ГБ памяти DDR4, 128 ГБ памяти UFS, 4G LTE, GPS, ак...","27 952,54",,,CHUWI Official Store
1251,"Планшет на Android 10,0, восемь ядер, экран 10 дюймов, 6 ГБ + 32 ГБ","11 259,34",,,Yusunoul Store
1252,"Планшет L106, планшет с 10-ядерным процессором MT6797, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 4G Lte, 5 Мп + 13 МП, планшеты на android, 10,6 дюйма","12 248,59",,,Beesitto Online Store
1253,"Купи 1 и получи 1 клавиатуру бесплатно, Планшетный ПК CHUWI HiPad Plus Android 11 OS 11 дюймов 2K FullView Экран Octa Core Mali-G72 GPU 4 ГБ RAM 128 ГБ ROM Цельнометаллический пл...","17 410,61","4,8",40,CHUWI Official Store
1254,"Планшет 2 в 1, 10,1 дюйма, 1920x1200, 8000 мА · ч, 10-ядерный, Android 8,0, 4G Lte, 6 ГБ ОЗУ, 64 ГБ 128 ГБ камеры, 5 Мп + 13 МП","12 083,25",,,Science JNMD Store
1255,"Планшет HONOR Mediapad V6, 10,4 дюйма, 2K, Kirin 985, 8 ядер, Двойная модель HONOR Tablet V6 10,4, Wi-Fi 6 +","20 493,95","5,0",3,Shenzhen Pophong Store
1256,"Планшет Mpad11 Pro 2 в 1, глобальная прошивка, 4G LTE, Android 10, 6 / 8 ГБ ОЗУ, 128 / 256 Гб ПЗУ, 10,8 дюйма, с клавиатурой","16 414,36",,,Nenmone Global Store
1257,"10-дюймовый планшет с четырёхъядерным процессором Intel Atom Z3735G, ОЗУ 1 ГБ, ПЗУ 32 ГБ, Windows 10 Home","5 951,60",,6,DIGITALTOOLS Technology Ltd. 
1258,FHD 1920*1200 IPS экран 5 + 13 МП Супер 8 + 128 Гб 4G LTE телефонные звонки планшетов с поддержкой Wi-Fi планшетов порт док-станции,"14 057,54",,,Yusunoul Store
1259,"Планшет Android 12 P70, 8000 мАч, GPS, Qualcomm 870, 10 ядер, Google Play, Wi-Fi, планшет 12 + 512 ГБ, две SIM-карты, 48 МП, горячая Распродажа, ноутбук, 10,1 дюйма, ПК","11 285,97",,3,LSKDZ Tablet PC Store
1260,"Планшетный ПК, 10-дюймовый планшет Deca Core, 4G LTE, 2021/13,0 МП, Android 8,0, 1920X120 0 IPS, 10,1","10 825,67",,,Peakier tablets Store
1261,Оригинальный Планшет Lenovo XiaoXin Pad Plus 5G 11 дюймов телефон 6 ГБ ОЗУ 128 Гб ПЗУ Qualcomm Snapdragon 750G Восьмиядерный 7700 мАч 13 + 8 МП,"27 181,88","4,7",17,aForChina Store
1262,"Jumper Ezpad GO мини планшет с 10,1-дюймовым дисплеем, процессором Intel Apollo Lake N3350, ОЗУ 4 Гб, ПЗУ 64 ГБ, 8,9 мАч","12 329,86","5,0",6,aForChina Store
1263,"Alldocube iPlay40 планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором UNISOC T618, ОЗУ 8 Гб, ПЗУ 10,4 ГБ, Android 10","12 558,26","5,0",5,MAYBEMONDA Outlet Store
1264,"Промышленный мини-планшет, 8 дюймов, Windows 10, Intel Z3735F, 2 + 64 ГБ, Wi-Fi, RJ45","10 635,81","5,0",2,KT Technology
1265,"Планшет 2 в 1, 11,6 дюйма, Android, десятиядерный процессор Helio X27, 4 Гб ОЗУ, 128 Гб ПЗУ, сетевые Планшеты 4G, ПК, док-станция, 13,0 Мбит/с, 4G LTE","21 016,60",,,Shenzhen CTLONG Store
1266,"Beesпрокат 10-дюймовый планшет с восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 128 ГБ, 13 + 5 Мп, Android 10,0","11 500,35",,,BEESITTO Official Store
1267,"Оригинальный игровой Планшет Lenovo LEGION Y700 Legion 2022, 8,8 дюйма, 6550 мАч, 45 Вт, зарядка 2560*1600, планшет для одной руки","34 259,34","5,0",24,Lenovo Official Store
1268,"Планшетный ПК 2 в 1, 10,1 дюйма, Windows 10, ОЗУ 2 Гб, DDR3L + 32 ГБ, HDMI-совместимость, 10 А, двойная камера 1280*800, IPS, Подарочная док-клавиатура","8 856,99","5,0",6,Tablet inventory Store
1269,"Планшет M40 Pro, Android 11,0, 12 Гб ОЗУ 512 Гб ПЗУ, 10,1 дюйма, 4k HD","11 222,91",,1,Game keyboard expert Store
1270,"Планшетный ПК Flexx 11A, 11,6 дюйма, с док-клавиатурой, 2 Гб DDR + 64 ГБ, Windows 10 x5-8300, ЦП 1366*768 IPS, фотосовместимость","10 230,16","5,0",19,Tablet inventory Store
1271,"Планшет на Android, экран 10,1 дюйма, Android, 4 Гб + 64 ГБ","8 631,39",,1,CN GO GO Jiuliuyar Store
1272,"10-дюймовый планшет X30L, MT6797, 10 ядер, 6 + 128 ГБ, 4G LTE, 13,0/8,0 МП, Android 2,5","10 401,11",,,Peakier tablets Store
1273,"Планшет BDF, 10 дюймов, Android 9,0, 8 ядер, 4G, 2 + 32 ГБ, 10,1 дюйма, Wi-Fi, Bluetooth","7 559,47",,,ShenZhen BDF Tablet Technology Co. Store
1274,"Планшет HUAWEI Mediapad M6, 8,4 дюйма, 8 + 128 ГБ, Kirin 980, 8 ядер, Android 9,0","22 703,64","5,0",23,Huawei online Store
1275,"CHUWI HiPad Air планшет, экран 10,3 дюймов, Восьмиядерный, 6 ГБ ОЗУ 1920 Гб ПЗУ","16 106,09","5,0",19,CHUWI Direct Store
1276,"10-дюймовый планшет с восьмиядерным процессором MT6750, ОЗУ 4 Гб, ПЗУ 64 ГБ, 13 МП + 5 МП, 4G LTE, Android","10 001,77",,,Nenmone Official Store
1277,"Huawei MediaPad T3 планшет, 2 Гб 16 Гб ПЗУ, экран 9,6 дюймов, Android 7,0, 1280x800","10 004,57","5,0",1,VR-World Store
1278,"Двойная система 10,6 ''2 ГБ + 32 ГБ Cu be i10 Windows 10 + Android 4,4 планшетный ПК 1366 * 768IPS сенсорный экран Wifi 2 камеры HDMI-совместимый","8 056,90",,2,DIGITALTOOLS Technology Ltd. 
1279,"Lenovo Yoga Pad Pro беспроводной планшет с WIFI восьмиядерным процессором Snapdragon 870, ОЗУ 8 Гб, ПЗУ 256 ГБ, 13 дюймов, большой экран, Android 11","43 155,56",,,PC-Online Components Store
1280,"Blackview Tab 11 планшет, экран 10,36 дюймов, 8 Гб 128 ГБ, Android 11, Восьмиядерный","13 834,05","4,7",60,Sunsky-Mall Store
1281,"Новый HUAWEI MatePad бумага чернила экран гармониес2 WIFI 4 Гб + 64 ГБ/6 ГБ + 128 ГБ 10,3 дюйма защита для глаз полный экран","44 838,40","5,0",19,Li jia shops
1282,"Планшет Honor V7 Pro, 11 дюймов, 2,5 K, 120 Гц, Восьмиядерный MediaTek 1300T, 6 ГБ ОЗУ, 128 Гб ПЗУ, HUAWE HONOR Pad PC, 13 МП + 2 МП, WiFi6","28 303,54","5,0",1,3C-Tablet Online Store
1283,"Lenovo XiaoXin Pad Pro планшет, 8 Гб 12,6 ГБ, Android 11, Восьмиядерный","47 640,10","5,0",1,ShenZhen TopTeck Technology
1284,"Beesпрокат Mipad P30 Tab 2 в 1 планшет с восьмиядерным процессором 8 ГБ + 128 Гб 13 + 5 Мп двойной камерой Android 10,0 планшетный ПК 10 дюймов 1920x120 0 IPS","11 029,55","5,0",4,BEESITTO Official Store
1285,"Планшетный ПК PiPO W10, 2 в 1, 10,1 дюйма, 6 ГБ ОЗУ, 64 Гб ПЗУ, с системой Windows 10, Intel Celeron N3450, четырехъядерный процессор, Двойной Wi-Fi, 8000 мАч, 5 Мп","21 222,58",,,Tablet PC Mall
1286,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 64 ГБ, 4G LTE, Android 2022","7 174,84",,2,ShenZhen BDF Tablet Technology Co. Store
1287,"Горячая Распродажа 2 Гб DDR + 32 ГБ 10,6 дюйма Двойная система Windows 10 + Android 4,4 планшетный ПК 1366*768 IPS экран Двойная камера большой USB","7 895,06","5,0",9,Tablet inventory Store
1288,"Планшет с 10,1-дюймовым дисплеем, десятиядерным процессором, ОЗУ 6 ГБ, ПЗУ 10,1 ГБ, 128x2,4","9 685,80",,,Tablet Factory Store
1289,"CHUWI HiPad Plus планшет на Android 128, восемь ядер, экран 11 дюймов, 8 ГБ + 11,0 ГБ","17 486,98",,2,CHUWI Official Store
1290,"Планшет на Android, экран 10,1 дюйма, Android, 4 Гб + 64 ГБ ,планшет android,планшет 10 дюймов,планшет","8 091,93","4,9",42,CN GO GO Jiuliuyar Store
1291,"2021 закаленное 2.5D Стекло 10,1 дюймов Android 10 планшетный ПК Octa Core 6 ГБ Оперативная память 32G Встроенная память 4 аппарат не привязан к оператору сот...","17 933,96",,,Beesitto Online Store
1292,"Планшет на Android 10, 2022 дюйма, 8 + 10,1 ГБ, 128 дюйма","21 509,12",,,Shop1100048106 Store
1293,"Планшет Blackview OSCAL Pad 8, экран 10,1 дюйма, 4 Гб + 64 ГБ, Android 11, Восьмиядерный процессор Spreadtrum SC9863A, поддержка двух SIM-карт, Wi-Fi, TF-карт","9 807,70",,,Sunsky-Mall Store
1294,"Оригинальный планшет Lenovo XiaoXin Pad Pro 2021, Wi-Fi, TB-J716F, 11,5 дюйма, 6 ГБ, 128 ГБ, Android 11, Qualcomm Snapdragon 870, Восьмиядерный, 8600 мАч","36 318,40","4,6",25,Tablet PC Mall
1295,"Нетбук, 12,5 дюйма, Windows 10, легкий и ультратонкий, 4 Гб + 64 ГБ, ноутбук Intel N3350, 64 бита, четырехъядерный","12 814,67","5,0",5,SZ BDF TabletS Store
1296,"Оригинальный K19J военный класс Прочный планшет Windows 10 10,1 ""Intel N5100 8 ГБ ОЗУ 128 Гб 4G LTE RJ45 Ethernet порт DB9 USB3.0","49 039,20",,,XDrone Tablet Store
1297,"Beesпрокат P30 10-дюймовый планшет с восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 128 ГБ, 13 + 5 МП, Android 10,0","11 500,35",,,BEESITTO Official Store
1298,"Blackview Tab 10 Pro планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором MT8788V, ОЗУ 8 Гб, ПЗУ 10,1 ГБ, 2-мя слотами для SIM-карт","13 520,88",,2,Sunsky-Mall Store
1299,"Планшет Lenovo P11 Xiaoxin Pad с глобальной прошивкой, 11-дюймовый ЖК-экран, Восьмиядерный процессор Snapdragon 662, 7700 мАч, зарядное устройство WiF 20 Вт","11 208,90","5,0",8,FANTACY  TECHNOLOGY 
1300,"Двойной 4G LTE Android 10.1-дюймовый дешевый планшет, 10,1 дюйма, для детей, 4 Гб ОЗУ, 13 МП + 5 МП, металлический корпус, GPS, Wi-Fi","10 728,29","5,0",12,Nenmone Official Store
1301,"CWI527 планшетный ПК 10,8 дюйма 4 Гб DDR + 64 Гб Windows 10 и Andorid 5.1 двойная система памяти Z8350 ЦП 1920x1280 IPS HDMI-совместимый","13 972,07","4,0",5,Tablet inventory Store
1302,"Планшетный ПК HUAWEI Mediapad M5 lite, 8,0 дюймов, Восьмиядерный Kirin 710, аккумулятор 5100 мАч, Android 9,0","13 941,94","5,0",2,Huawei online Store
1303,"Teclast M40SE планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 4 Гб, ПЗУ 128 ГБ, 10,1x10,0, Android 6000","11 748,36",,,Teclast Global Direct Store
1304,"Планшет Galaxy Tab S6 Lite, 10,4 дюйма, 465 г, 64 ГБ, Android 9 Pie","36 509,67",,,Fourmi Store
1305,"2021 Новые 10 дюймов планшетный Octa Core Android 9 Pie 4 Гб Оперативная память 32GB Встроенная память 1280x800 IPS, 4G, FDD, LTE, 5.0MP камеры GPS Wi-Fi планшеты 10,1","17 933,96",,,Beesitto Online Store
1306,"Lenovo XiaoXin Pad P11 Pro планшет с восьмиядерным процессором Snapdragon, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 11,5 дюйма, Android 10","17 444,94",,2,ShenZhen TopTeck Technology
1307,"Планшет Xiaomi Pad 5 Mi, Snapdragon 860, 120 Гц, 11 дюймов, WQHD +, 2,5 K, ЖК-дисплей, 6 ГБ, 128 ГБ/256 ГБ, 8720 мАч, планшеты Pad5","22 769,50","5,0",5,YouGeek Store
1308,"Планшет Xiaomi Pad 5, Snapdragon 860, четыре стереодинамика, экран 5 дюймов, 120 Гц, аккумулятор 8720 мАч, задняя камера 13 МП","22 769,50","4,8",22,Xiaomi Live Store
1309,"Двойная SIM-карта 4G LTE сеть Android 10,0 планшет 10,1 дюймов 1920*1200 IPS 8 + 128 ГБ GPS игровой офисный планшет планшеты P60L","10 602,18",,,Beesitto Online Store
1310,"Планшетный ПК 2 в 1, 828 дюйма, 4 + 11,6 ГБ, Windows 10, четырехъядерный","11 533,98","4,5",38,Tablet inventory Store
1311,"Планшет на Android 2022, 10 дюймов, 6 + 9,0 ГБ, 2 SIM-карты","6 088,21",,1,Gifts Tablet Pc Store
1312,"K19J Водонепроницаемый планшет с 10,1-дюймовым дисплеем, процессором Intel N5100, ОЗУ 8 Гб, ПЗУ 10,1 ГБ, 4G LTE, RJ45, USB 128","49 039,20",,,KT Technology
1313,"Планшет 2 в 1 на Windows 11, 2022 дюйма, 12,3*3000, Intel Celeron J4125, 8 Гб ОЗУ, ТБ SSD, камера Type C, Wi-Fi, 3K","28 283,22","5,0",4,KT Technology
1314,"Дешевый планшет nenk40, 10,1 дюйма, 4G, Android, 10 ядер, MT6797, игровая камера 13 МП, детский планшет GPS, 6000 мАч, двойной Wi-Fi","8 518,60","5,0",11,Nenmone Official Store
1315,"Планшет Teclast X16 11,6 cal 2 w 1, 1920 × 1080, Windows 10, 6 ГБ памяти, ОЗУ 128 Гб SSD","24 118,16",,,Teclast Global Direct Store
1316,"Новейшая модель; X30L 10,1 inch Tablet PC 5G wifiдвойная Сим карта 4 аппарат не привязан к оператору сотовой связи Deca Core, размер экрана 6 ГБ Оперативная пам...","22 136,16",,,Beesitto Online Store
1317,"Планшет Xiaomi Mi Pad 5 Pro, 11 дюймов, 2,5 K, ЖК-дисплей, 120 Гц, Snapdragon 870, 6 ГБ/8 ГБ ОЗУ, 128 Гб/256 Гб ПЗУ, 8600 мАч, WIFI6 Mi Tablet 5 Pro","33 031,89","4,7",214,Xiaomi Pad Direct Store
